,content,label
299,つまり、それだけ体制が揺らいできた。,0
300,改めて、対象の施設や土地はどのようなものがどれくらいあるのか、お伺いします。,2
301,安全保障に係る重要施設や土地の機能阻害行為に対しての調査や罰則を、土地の所有者や利用者が仮に法律に違反を該当したとしましても、罰則に至る前の勧告において、知りませんでしたとか、日本語分かりませんでは話にもなりません。,1
302,中低層マンションは、一九八〇年基準の分譲マンションで百四万棟あるんですけど、これ住民の八〇％が合意しないと建て替えられないので、まだ三百棟ぐらいしか建て替えられていないんですね、百万棟のうちのね。,1
303,もう既に湾岸地域で始まっていますけれども、手放したいというんだけれども、なかなか、今ちょっと値崩れしているマンションもあったりして通常の相手では買ってくれないとなると、そこにお金を持っている外国人は買いに来るわけですよ。,1
304,一棟丸ごとという話もあるし、高層マンションの、タワマンの自治会を中国語でやってくれという要求ももう出ているらしいです。,1
305,実は、慰安婦であった韓国人女性が性奴隷という汚い言葉を使ってほしくないと訴えていたにもかかわりませず、正義連の尹美香代表は、いやいや、性奴隷という言葉を使うのは米国人が怖がって聞く耳を持つようにするためです、米国人が聞いてくれるようにするためですと説明していたことを、昨年、韓国の中央日報が報じています。,1
306,韓国に対しては、在韓日本大使館ホームページへの韓国語特設ページの開設、韓国報道機関に対する説明会等も行ってきております。,2
307,大阪の生野区にあります生野南小学校の取組です。,1
308,配付資料を御覧くださいませ。,2
309,三ページ目、御覧ください。,2
310,一、研究の概要というところです。,1
311,本校はかつて、子供たちの暴言、暴力、そして大人への不信感にあふれ、抱え切れない心の闇を互いにぶつけ合い、強烈な力関係を構築していた。,0
312,一方、その片隅ではいつもたくさんの孤独の影が不定愁訴を訴え、不登校に至るケースを生んでいた。,0
313,校区には児童養護施設があり、過酷な生い立ちを背負う児童がいる。,0
314,また、家族機能の希薄さや、心身の貧困を抱える児童も多数在籍するということで、この学校では年間に百件の暴力がありました。,1
315,そして、対人関係による要医療件数が三十一件にまで上っていた学校です。,1
316,そして、その下の項目です。,1
317,あいつを殴ってこいと言われれば殴りに行き、ここから飛び降りろと言われれば飛び降りてけがをする、力を持つ者の命令が絶対であった、特に自分への愛情を向けてくれる教師への執拗なまでの試し行動は日常の景色の一部であった。,0
318,そのような現状がある小学校がこの日本に存在しています。,1
319,そして、まずは国語というものに着手しました。,1
320,三ページ目の真ん中辺りになります。,1
321,あっ、済みません、その上ですね。,1
322,暴力を言葉にと国語科研究をスタートさせたとあります。,1
323,自分の不満や苦痛を、手を出す、足を出すことでしか表現できなかった子供たちに、言葉で表すんだよと徹底的に国語に力を入れていきました。,1
324,そして、そこから中段になりますけれども、同時に、学校という場が子供たちの心の安全基地となるように、問題行動への対応を緻密に体系化し、一人の児童の人権を徹底して守り切ったことで、学校という場が全ての児童の心の安全基地となり、児童、保護者、そして地域から信頼される場へと変容していった。,0
325,自分を誇り、他者を尊重し、過去、現在、未来の全てに向き合える子供を育てる、本校の生きる教育が誕生したとあります。,1
326,（資料提示）こちら、一冊の冊子にこの生きる教育の中身がぎっしり詰まっていますけれども、一ページ一ページ読むたびに子供への愛情があふれています。,1
327,このプログラムは、ケアキットプログラムを始めましてアタッチメントケア、トラウマケア、そういった被虐待児に施すようなケアもふんだんに取り組まれております。,2
328,是非、御参考にいただき、全ての子供たちに授けていただきたいと思っております。,2
329,しかし、これ無償で提供されているにもかかわらず、まだ使えていない子供たちだったり、導入していない自治体も多くございます。,2
330,これ、やはり課題が顕在化していないからではないかというふうに思うんですね。,1
331,平成三十年に、発達障害者の顕在化されにくい読み書き困難についての実態調査として二〇一九年に調査をしておりますけれども、こちらの調査対象、残念ながら、これ全部十八歳以上なんですね。,2
332,読めない、書けないといった問題が急に英語になったら出てくるという症状があるそうです。,1
333,というのも、やっぱり現状把握しなければ、教員の理解、教育委員会の理解、支援策も進みませんし、これらのコンテンツ、教材の研究、普及なども進まないと思います。,1
334,それによりますと、コロナを原因として国内で解雇という形に立ち至った方、四千七百二十四名です。,1
335,このうち、帰国された方が四百九十二人で、再就職をされた方が、技能実習であったりあるいは別の特定活動であったりですが、された方が四千百五十五人、なお、転籍支援中の方が七十七人というような形になっています。,1
336,復帰されたばかりで、長時間の委員会、大変だと思いますけれども、大変重要な法案だと思いますので、御答弁のほどよろしくお願いいたします。,2
337,海洋プラスチックごみ対策については、漂流・漂着ごみ等の調査、そして、ごみの回収にも力を入れていただきたいとお願いをさせていただきました。,2
338,恐らく、そういう経験、初めて海洋ごみの現状を見に行くと経験する方も多いんじゃないかと思います。,1
339,恐らく、漁業を専門にされている方やあるいは釣りをされている方などいろいろな例があるんでしょうけれども、少なくとも、漁具と言われているものが非常に多かったというふうに思っています。,1
340,中でも、ハングル文字が書いてあったり中国語が書いてあったり、恐らく海外由来のものではないかというふうなものが大変多かったです。,1
341,私は、ある海にいて、浮きが海の中でぷかぷかしていたんですが、その先に針があって、それでけがをしたこともございます。,2
342,これは、留学生が全部止まってきていまして、ここ一年、二年ということになってきている。,0
343,その中で、それは一時的に受け入れるということもあったんですけれども、このままでいくと、倒産をしていく、いわゆるばたばたとこけていく日本語学校が出てくる可能性があるということが言われています。,1
344,だから、今の法律の中で、いわゆる今できた日本語教育の推進法の中で、これを文科省の、今のところ国語課になるわけですけれども、そこで主管をしていくということをはっきりさせていったということで、そういう体制をつくっていただいているわけなんだけれども、トータルでこれを動かしていくのに国語課がそれができるかというと、そこが今課題になっているということ。,2
345,ちょうど、在留資格認定証明書を本人に送るという条件の中で、デポジットみたいなものですね、一年間の入学料金というのを取っているんです。,1
346,このままいって、例えば倒産していけば、これが返却できない。,0
347,学生が来ることができないという中で返却もできないということになると、ただ日本語学校の体系そのものが崩れていくということだけじゃなくて、国際問題に発展をしていく可能性もあるということ、このことが危惧され始めてきました。,1
348,在外公館においても原則として使用していただきたいということでございますが、もちろん例外というか、それ以外のフォーマットについてもその三要件を満たす限りオーケーであるということについては広報させていただいており、また、現地の方で在外公館の方に御相談いただいた場合については、まず在外公館の方でも厚生労働省が決めているそのフォーマットを使ってこの検査証明を出してもらえる医療機関、検査機関というのを、特定できるところについては特定して御案内するということをしております。,2
349,また、それ以外にも、先ほど委員の方からフォーマットについて英語ということがございましたけれども、実は英語以外にも十五か国語についてこの所定のフォーマットをその現地の言葉に訳して、より使用しやすい形で提供しております。,2
350,これは、日本を取り巻く東アジアの安全保障環境を学術的に研究をし、日本語と英語で毎年公表されているものです。,1
351,驚くべきことに、ここに孔子学院が取り上げられています。,1
352,教育部門であるはずの孔子学院が米国の安全保障の章において詳細に分析されており、アメリカが国家安全保障上の重要課題として孔子学院を警戒している近年の状況を日本の防衛省防衛研究所がレポートしているという点に深いメッセージがあるのではないでしょうか。,1
353,ＮＧＯ、非政府組織の形を取っていますが、実態は中国共産党、中国政府教育部を中心とした各省機能を結集させた国家プロジェクトであり、中国国内の大学と受入れ国の大学を提携させて、中国から教員や教材を各国に派遣して、世界的な規模で影響力拡大が図られてきました。,1
354,文化大革命では迫害の対象となった孔子も、現在においては世界に冠たるブランドネームとして中国共産党に重用されており、胡錦濤政権に続く習近平国家主席もソフトイメージを使ったこの海外工作を殊のほか重視しており、外遊先では積極的に孔子学院を訪問しています。,2
355,二〇一九年現在、世界の百六十二の国々や地域において、大学レベルに設置された五百五十の孔子学院と小中高校などに設置された千百七十二の孔子学級が存在しています。,1
356,日本においては、現在、少なくとも十四の大学に孔子学院が設置、確認されています。,1
357,我が国においても拠点を閉鎖したところがあります。,1
358,もうそれは明らかなんですよ。,1
359,想定される、もし来るとしたら中国人、しかも富裕層ですよ。,1
360,だって、高い旅費を払って、高い宿泊費を払って、わざわざカジノ目当てに来る人がいるとしたら中国人の富裕層ですけれども、しかし、これは常識で考えてください。,1
361,中国人でカジノをやりたい人は、マカオにいっぱいカジノがあるんですから、しかも中国語が通じるんですから、そっちに行きますよ。,1
362,わざわざ横浜や大阪に来ません。,1
363,もっと言えば、韓国に十七のカジノがあるんですよ、もっと近場の、陸続きの。,1
364,そこに行くでしょう。,0
365,そして、困難を抱える皆さんの諸課題に向き合っているときに、私の中で浮かんだキーワードは三つございます。,2
366,まずは、金銭的な解決策が必要であろうということ。,0
367,もう一つは、ＳＯＳの出し方、これが重要であろうということ。,0
368,そしてもう一つは、家庭というキーワードです。,1
369,特に、やはり二人の子供を育てる身といたしましても、子供に関する様々な状況というのは胸が苦しくなるものがございました。,2
370,大変期待しておりますけれども、返す返すも残念なのは、子供家庭庁ではなくこども庁となったことです。,2
371,土に養分がなければ、どんなにいい種であっても育たないのではないかと思っています。,1
372,きっとその辺りはほかの皆様も賛同してくださることなのではないかと思うんですけれども、やはり今こそ政治がこの家庭というものにも目を向けていかなくてはいけないというふうに思っております。,2
373,一人親家庭、ステップファミリー、里親家庭、特別養子縁組家庭、貧困家庭。,0
374,こうして、子供と切り離せないのが家庭である以上、多様化している家庭、困っている家庭にどうサポートをしていくかというのも政治の課題になりつつある、それが令和という時代なのだろうというふうに思っております。,2
375,そして、同じ国に、同じ時代に子育てをする仲間でありながらも、そんなスタンスで子供と付き合っていてもいいのかと思うような、親になる資質を疑いたくなるような親とも出会ってまいりました。,2
376,そして、そういった家庭の問題、政治では介入すべきではないと言われている家庭の問題が出てきているのが、子供の虐待であり、自殺であり、そして子供が苦しんでいる様々な課題なのではないかというふうに思っております。,2
377,そして、親も子供の権利について知る必要があり、そして教師も子供の権利について知っておく必要があるというふうに思っております。,2
378,ですので、まずは学校の教育で子どもの権利条約について先生から教えてあげてほしい、家庭からも教えてあげてほしいと思っています。,1
379,これは私、人権教育でもあり、すばらしい道徳教育でもあると思っているのですが、この小学校は元々校内暴力が百件ほど年間にある学校でした。,1
380,そして、病院のお世話になるような暴力沙汰が三十一件あったというところが、最近はゼロ件になっております。,2
381,言葉で伝えられなくて手が出てしまう、足が出てしまう、そんな子供たちに懇切丁寧に気持ちを伝えるのは言葉なんだということを熱心に教えるために、国語教育を一年生から六年生まで一貫して集中的に授けてきました。,1
382,それと同時に、プライベートゾーン、人に触られては駄目なところだったりとか子どもの権利条約についても教えています。,1
383,この小学校のエリアには児童養護施設から通っている、そんな子供たちもおりますので、みんなすぐ歩けたわけじゃないよ、いろんな人にだっこされてきたんだよということを赤ちゃんとの触れ合いの中で教えていく。,0
384,そして、皆さんが抱えている悩み、例えば、あんたなんか産まなければよかったというふうに言われて受けた傷がどのようなものであるのか、自分では処理できない悩みはＳＯＳを出さなくちゃいけないんだということも教えております。,2
385,自治体任せの国の姿勢が地域間の大きな対応格差も生んでいます。,1
386,彼らは労働力ではありません。,1
387,この国の一員として家族とともに暮らしております。,2
388,もとい、日本国籍であっても、日本語の指導が必要な子供もおよそ九千人います。,1
389,国が日本語指導を自治体や学校現場に任せきりで、指導人材の育成や確保を先送りしてきた今、何が起こっているか。,0
390,文科省が外国人集住地域と位置付ける群馬、長野、静岡、愛知、三重など、八県二十五市町の教育委員会を対象に二〇年度に調査した結果、外国人児童生徒の六・五％が、学校教育法が発達障害や知的障害などを抱える児童生徒のための教育の場と定める特別支援学級に在籍しており、これらは通常の二倍に上る、二〇一六年調査から全く改善していないというものです。,1
391,支援学級が日本語指導を担うことになれば、本来の目的である障害のある子の学びや育ちへのサポートが手薄になるなど、日の目にも明らかです。,1
392,就業案内や手続等をする旨を規定していない自治体は九六・三％に上ります。,1
393,最近では、外国人市民が自治会役員になったり、外国人の赤十字救急法指導員が日本で初めて誕生するなど、外国人市民が支援される側としてではなく支援する側であることも体現する事例が生まれていると言います。,1
394,子供の問題を軽視すれば、それがやがて社会の分断を生むことを過去の歴史から学んでいるからです。,1
395,アメリカでは、子供の数に応じて各州に補助金を支給し、年一回の試験でその成果をトレースしています。,1
396,韓国も同様に韓国語能力試験を実施し、企業のグローバル化、人材確保に向け、外国人が安心して暮らせるよう教育体制の面でも条件を整えています。,1
397,それを子供たちに送ること、学ぶ場所の環境を整えることは我々の大きなミッションではないでしょうか。,1
398,学生の観点からいいますと、学内に英語だけで会話ができる場所をつくってみたり、混住寮といいまして、留学生と日本人学生をある比率で共同生活をさせるスペースを学内につくって、英語オンリーで、日本人については国際化を、外国人については日本に慣れ親しむようなサポートをしたりというようなことも進めております。,2
399,そういう意味で、教職員においても、外国語が運用できるとか外国籍の方を優先的に登用するとかという、ある比率でしっかりとやってきています。,1
400,多様性というのは、たくさんの人がいらっしゃるとやっぱり多様な意見が出てまいりますので、それを取りまとめたり、相手を理解することでそれぞれの人間が大きく成長できるということについては確信をしております。,2
401,英語だけじゃないと思います。,1
402,これからは、中国語あるいはＡＳＥＡＮの国々の言葉、まあスリランカという国はちょっと特別なところかもしれませんが、それでも大勢の人が、ミャンマーやネパールや、そうしたところからたくさん来ています。,1
403,私も、ネパールの国との、例えば国際交流の議連の役職もやっておりますけれども、本当に多いです。,2
404,そして、日本語を一生懸命学ぼうとしています。,1
405,いろいろなことが起こります。,1
406,そういうことに対応していく準備というのは非常に大事だと思います。,1
407,外国語の学習も中でしていただきたいと思いますし、入国管理庁の業務の中でも、現場に研修に行く。,2
408,現場の研修に行くというのは何かといいますと、日本の国内だけじゃなくて、相手国のそうした役所ともいろいろなやり取りをしながら情報を持ってくる、人と人とのつき合いをしながら、自分たちが困ったときに、いざというときに助けをもらえるような仲をつくる。,1
409,結果、IT系の道は早々と切り捨ててしまった。,0
410,退去強制手続なんです。,1
411,まさに今回の手続なんですね。,1
412,ここの一のところに、「在留審査又は退去強制手続においてＤＶ被害者又は」、ここも重要なんです、「ＤＶ被害者と思料される外国人を認知したときは、ＤＶ事案の内容等について事情聴取を行うなどし、その事実関係を可能な限り明確にする。,0
413,そして、その下のところには、「事情聴取は、ＤＶ被害者等の母国語を解する職員が行い、又はＤＶ被害者等の母国語の通訳を介して行うとともに、柔和な態度で不安感を払拭するよう留意するものとする。,0
414,そういえば、そろそろ64次先遣隊もやってくる頃。昭和基地でも64次隊の受け入れ体制を整えていきます。,1
415,中間報告でも紹介しているのが一月二十七日の手紙でありまして、これが配付資料の五であります。,1
416,わたしのびょうきぜんぶおわりにしてちゃんとテストもやってくすりももらってここでびょうきおわりにするようにがんばってげんきにまのさんのうちにきます。,0
417,まのさんにもんだ」、問題だと思いますが、「もんだあげたくないから」、こういうものなんですね。,1
418,わたしうれしいなりました。,1
419,シンハラごがんばってかいてあった。,0
420,相手にリードされる展開もありましたが、全員で勝ち切り、かねてからの目標である3部昇格を達成することができました！,1
421,"これから初めて学会論文を書く人も多い時期かと思います。毎年この時期「はじめての論文執筆」というゼミ資料を紹介しています。どなたかの参考になれば幸いです。
",1
422,その下にはシンハラ語でいろいろ書かれている。,0
423,「きものう」と日本語で書いてあって、ローマ字で「（ｋｉｍｏｎｏ）」と書いてある、そして英語で「ＪａｐａｎｅｓｅＴｒａｄｉｔｉｏｎａｌｄｒｅｓｓ」。,0
424,嫌な臭いの分子だけが消臭剤の多孔質材料の孔に閉じ込められるわけです。,1
425,前だけ短くて横と後ろが長いのは初めてだな、どうするのがいいんやろ。女性の皆様方が切ってる感じにやるのはなんか違うんだよなぁ,0
426,いっしょうにきものうをｄｒｅｓｓｉｎｇして二人でしゃしん（ｐｈｏｔｏ）をやりたいです。,1
427,ぼくはめんどくさくて定理の証明や式変形でちょっと詰まったところを裏紙に書いて教科書に挟んでおくと言うことしかやっていないのですが、用語を忘れていたり定義を忘れていたりしていてそれを解決したいと思っています。,1
428,恐らく彼女が着物を着ている。,0
429,多分、心が痛いのが終わりになりますと言いたかったんだと思うんですね。,1
430,まのさんありがとうございます。,0
431,これは測定値が正規分布していることを仮定しているように思います。,1
432,一緒に着物を着て、このイラストを一緒に見ることを願っていたけれども、その願いはかなわなかった。,0
433,入管庁が自ら作ったルールを守っていたら、私は、こういう結果にならなかったと。,0
434,法令上、何条に基づいて同意をしたという行為ではないにしても、例えば、同意というのは、私の手元の国語辞書によれば、他者の行為について賛成ないし是認の意思を表示すること、これは一般的な日本語の意味ですわね。,0
435,また、審査の質についても、ユーザー評価調査における特許審査の満足度は年々改善をしております。,2
436,また、特許庁内の人的基盤の充実だけでなく、特許文献調査などの外注などの審査体制の改善にも取り組んでまいりました。,2
437,この結果、世界最高水準の審査スピードを実現しているということであります。,1
438,それを類型化するわけでしょう、ある意味では、今の標準化というのは。,0
439,色でいうと、白から黒まであると、グレーがある、灰色がある。,0
440,その灰色にもいろんな色合いがある。,0
441,それをいわゆるゼロと一の世界である程度くくりにして、それで内容の標準化をすると。,0
442,それと今言ったある程度の標準化というのは私は相反するものだというふうに言わざるを得ません。,1
443,これは当委員会でも何度も何度も指摘をされておりますけれども、例えば、小学校一年生から六年生までの国語の教科書、各社の平均で一冊三百二十ページあるそうです。,2
444,この定価、平均でいいますと四百九円です。,1
445,三百二十ページの本ですよ。,1
446,闊達な御議論よろしくお願いをいたします。,2
447,軽く手を挙げていただければ結構ですから。,2
448,どこの国に所属するかは各国の主張に、どこの国の主張にもくみしないという態度、現在もそれを踏襲しています。,1
449,これは、裏を返せば、アメリカの姿勢はどうかということを客観的に見ますと、尖閣諸島は日本の固有の領土ではないということを暗に言っているようなものであります。,1
450,国語の先生ですから、馳先生は。,1
451,それはそうだな、「碍」の字は、旅人の行く手を阻む石という意味で、まさしく障害者の社会モデルに合致する漢字だと。,0
452,それを文化庁は使わせなくしたわけですね、過去。,1
453,また、大辞林第四版では、特定の相手に対し、付きまといや待ち伏せなどの行為を繰り返す人、執拗に追いかけ回す人などと説明されております。,2
454,他方、英和辞典では、動詞ストークの意味につきまして、例えば小学館ランダムハウス英和大辞典第二版では、獲物などに忍び寄る、そっと近寄る、こっそり追跡するなどと説明されております。,2
455,そこで労働条件に係る相談対応を行っております。,2
456,また、相談コーナーに来ることができない方や近隣で母国語による相談をできない方については、全国どこからでも相談が可能な外国人労働者向けの相談ダイヤル、これを設置して対応してきたところでございます。,2
457,要は、ポルトガル語が、二年前のこれデータなんでその後どうなっているか分かりませんが、ポルトガル語が対応できるところが十九か所。,1
458,ブラジル人の労働者が多い場所ですね、いわゆる群馬県ですとか静岡ですとか。,1
459,英語が対応できるところが十五か所、中国語十三か所、スペイン語九か所といったような形になっているんです。,1
460,だから、多言語と言いながらも極めて限られた言語での対応しかできないような整備状況にしか今まだなっていないというのが現実だということなんです。,1
461,コロナ対応があって皆さんも大変だと思いますけど、その多言語対応が実際それぞれの地域でどう対応できているのかという、言語ごとに是非調べていただきたいということをお願いをしておきたいと思います。,2
462,ミッテ区、ミッテというのは真ん中ですから、日本でいえば千代田区、千代田区のど真ん中の皇居の前の日比谷公園にそのようなものを建てられた、そういう感覚です。,1
463,どこかの山間僻地ならまだしも、ど真ん中に堂々と建てられました。,1
464,これは、中山間地域とか田舎に建てられる像の百倍ぐらいのインパクトがあると私は思っています。,1
465,特に今の柳大使におかれましては、仄聞するところによると、ミュンヘン総領事のときに、フライブルクの市長にかけ合って、その市内に建てられた慰安婦像を撤去させた功績があります。,1
466,私自身、かつてドイツにおりましたので、とてもこれはもう許せないという気持ちになりまして、ドイツのあらゆる私の人脈、中央政府の大臣五名、連邦議会議員四十八名、州政府関係者、ミッテ区の政府の方々、区議会議員、元ドイツ大統領のヴルフさん、計百十二名にドイツ語で手紙を書きました。,1
467,今日当委員会を傍聴しているスタッフのブッシュマン君というのは、オーストリア人でドイツ語ができますから、私の下手くそなドイツ語を直してくれて、しかも動画まで発信しました。,1
468,それでも撤去がなかなかできない。,0
469,これも私も憤りを禁じ得ないということで、自民党の外交部会が作った決議を英語とドイツ語に訳して、東京の、ある数か国を除いた百五十二か国の大使にお送りしました。,2
470,幾つか返事も返ってきて、話を聞きたいと。,0
471,ちょっとこれは、これ以上詳しく言うと手のうちが分かるので言いませんけれども、そういう活動を行っております。,2
472,中国が今、人権でこれだけたたかれているときだからこそ、ちょっと待ってくれと、日本のこの歴史認識に対する誤解を解く、私は今、最大のチャンスだと思っております。,2
473,河野談話そのものを見直すチャンスが今、もう一度言いますけれども、中国に矛先が向いているからこそ、考えていくべきじゃないかなというふうに思っております。,2
474,私が外務省にいたときと比べて、よくぞここまでやってくれるなと。,0
475,もちろん、我々かもしれないけれども、主に、冒頭申しました在外公館の大使館員であります。,1
476,大使以下、外務省出身者、あるいは他省庁から出向してきた方々が一丸となって、毎日とは言わないまでも、そういうパンフレットを使って、片言の英語でもいいじゃないですか、もうパンフレットに中身が書いてあるんだから。,1
477,どこかの隣の国みたいに、いきなり歴史認識の問題について語り合おうと言うと向こうは引いちゃいますけれども、おいしいおすしなどをごちそうしながら、お酒が入ったほろ酔い加減のときに、私はいつもそういうふうにしておりますけれども、ところでさみたいな話で、えっ、あなたの歴史認識ってそんなものだったの、実はこうなんですよと、これは結構、二、三十分かかるんですけれども、最後に、そうだったのか、よく分かったと。,0
478,そういうことを在外公館でやってくださいよ。,1
479,冒頭、応援したじゃないですか。,1
480,それをやってこその人員と公館数の増強の応援です。,1
481,（発言する者あり）いや、本当ですよ。,1
482,かつて、「稲むらの火」という、津波を救ったことが国語の小学校の教科書に載っていたんですね。,1
483,今、それがなくなっちゃっています。,1
484,地域ごとに災害の形態というのは違うんだと思うんです。,1
485,その災害の形態をその地域地域の副読本として普及させていくというか、あるいは作っていく、そういうことを支援していく、援助していく、そういう活動を私は国土地理院が中心になってやられたらいいというふうに思います。,1
486,それでまたやることにしたんでしょうけれども、あれなんかも、教育の一環として、その地域の中学や高校に必ずそういうことに関心を持つ先生も生徒もいますよ、あるいは気象クラブみたいな、そういうのもいますよ、そういう人たちに頼んで観測してもらったらいいんですよ。,1
487,あれが復活するということが新聞で報ぜられていたので、よかったなと思いますけれども、もっと、小学校や中学校や高等学校というのを、教育の現場と一緒になって考えてみたらいいと思います。,1
488,これは答弁は要りません。,1
489,ということは、二〇二二年で終わって、そこから五年を経て二〇二七年度から商業化をするという話になっているわけです。,1
490,ということは、どなたがお考えになっても時間がないですよね。,2
491,今からもう二年前ですけど、最終年度の二〇一九年度には外部有識者によってその評価が実施されて、さっき僕が手で示しました、この海底と海面の間の海中に人工膜、例えば東京ドームも人工膜ですけど、ああいうものを応用して海中に人工膜を置いて、潮流とかと闘わなきゃいけませんけれど、人工膜を置いて、メタンプルームが海面に出る前に捕まえるということが実は既に共通基盤技術となっているわけです。,1
492,氷河期がこれで終わったという話もあるわけです。,1
493,したがって、お考えいただくと、今、日本海でこのメタンプルームの柱が毎日毎日立ち上がって、そして海面に近づくと消えます。,2
494,当然ですよね、水圧が減って、そして温度が高くなりますから。,1
495,海中の中にこのメタンハイドレートが溶け込んでいる、凍っている天然ガスが溶け込んだ。,0
496,溶け込んだやつがどうなるか。,0
497,通常ですと、全部とは限りませんが、大気中に出ていきます。,1
498,したがって、こうやって私たちが議論している間も日本海では地球温暖化効果のあるメタンガスが大量に出ているんではないかということがあり得るわけです。,1
499,天然ガスそのものはあくまで化石燃料ですから、化石燃料の中にそのままにしておくより使った方が環境を改善するものがあるというのは、実はもう随分前ですけど、私たちも驚いたわけです。,1
500,そこにさらに新たに、実はメタンハイドレート、メタンプルームから水素、あるいは水素を経てアンモニアが取り出せることが分かってきて、この審議に合わせて、実は直近五年間のメタンプルームに限った世界の論文数、それも査読通った立派な論文の数を調べましたら、中国がもう目を見張るぐらいの恐ろしい伸びとなっているわけです。,1
501,ただし、じゃ、二〇二七年度から民間会社がこのメタンハイドレートをちゃんと商業化できるかというと、恐らくそうじゃないんです。,1
502,アメリカのシェールガス、シェールオイルのときの苦労を考えても、そこからまた新たに民間の採算ベースに乗せる努力が始まりますから、恐らく、今のままでいくと、早くても二〇三〇年度を過ぎていってようやく一部商業化になるのかなと思うわけです。,1
503,第十三次の五か年計画にも載っていますけれども、十四次にも載っていますが、十四次には話語権という言葉の上に更に三文字付いて、制度性話語権と付いているんです。,1
504,制度は法律制度の制度ですね、性は性質の性ですが。,1
505,そして、トウ小平さんの遺言と言われて、まあ最近よく報道される韜光養晦、有所作為というあの言葉がありますよね。,1
506,ずうっとトウ小平さん以来約二十年間、中国の首脳はそれを踏襲してきたんですが、二〇〇九年の北京での外交団へのスピーチの際に、胡錦濤さんがそれぞれ二文字ずつ付け加えたんですよ、堅持韜光養晦、積極有所作為と。,1
507,まあ中国語に詳しい方に聞くと、力を蓄えるということは引き続き堅持するけど、そろそろ積極的に打って出るぞという、こういうスピーチをされたそうであります。,1
508,そこからがらっといろんなことが変わってきていますし、ちょうどそのタイミングというのはアメリカがＴＰＰやろうと言い出したタイミングなんですね。,1
509,だから、それを、言わばゲームチェンジを狙うプレーヤーとしては中国の話語権の強化が必要だという文脈でずうっと使ってきているんです。,1
510,で、その使い方がだんだん、まあ何というか、エスカレートというか強くなってきているんですね。,1
511,それが今現在の状況を生み出している中国側の認識の背景にあるんですと私は理解しています。,1
512,細部にしっかりと行き届いたお仕事を重ねてお願い申し上げたいと思いますし、私どもも、共に闘う仲間でありますので、一緒になって知恵を出していきたいと思います。,2
513,よろしくお願いいたします。,2
514,その際、特に小学校の外国語、英語ですね、英語について、中学校の英語の先生が小さい中学校から近くの小学校の英語を見に来るといったような事例も聞いているところでございます。,2
515,私も同感であります。,1
516,国語の先生だったんですけれども、例えば学級通信を毎日出したりとか、その中で生徒のいろんないいところを、見ていたものを紹介してくださったりとか、もう一年の間でなので、毎日のように出していたので、多分何百枚か学級通信を出したりしていたんですね。,2
517,これ、前回、慰安婦の問題でも取り上げましたが、今回、もう一度ですね。,1
518,多くの朝鮮人や中国人が日本に徴用され、鉱山や工場などで過酷な条件の下での労働を強いられたというふうに書いてあるんですね。,1
519,人を対象とした徴用という言葉の意味ですが、これ、代表的な用語辞典である広辞苑には、「国家権力により国民を強制的に動員し、一定の業務に従事させること。,1
520,あと、大辞林は、「戦時などに国家が国民を強制的に動員して、兵役以外の一定の業務につかせること。,0
521,日本国語大辞典は、「戦時などに際し、国の公権力で国民を強制的に動員し、一定の業務に従事させること。,0
522,まあ、これいずれも同じことを言っていまして、要するに、戦時などで特定の国家がその国の国民を強制的に動員して一定の業務に従事させる、これを徴兵と言っているんですね。,1
523,これが辞書の定義であります。,1
524,資料を用意しておりますが、このＡ４の横の資料を追っていっていただければ私がしゃべっていることでのストーリーになっていきますので、よろしくお願いします。,2
525,これは、本市の九月定例会で少人数学級の拡大について教育長が議場で述べた答弁でございます。,2
526,名古屋市だけでなく、どの自治体においても国の方針が早く決まるといいなと思っていたものの、国段階で確定していない時点ではこれが精いっぱいの答弁だったと思っています。,1
527,その約三か月後、小学校、令和七年度までに全学年三十五人学級にという長年の念願がかなう朗報が飛び込んでまいりました。,2
528,課題があり学校で大人が手を差し伸べる必要がある子供も多くいる中、悩みのある子のサインを見逃すリスクも減らせる。,0
529,学習効率が上がることはもとより、子供一人一人を温かく見守ることができ、楽しい学校づくりにつながる。,0
530,中学校では、三十五人学級になると、本務教員の数が増え、子供たちと関わる時間が増える。,0
531,空間的なゆとりが心理的なゆとりにつながる。,0
532,ＩＣＴを活用した授業や個別最適化された学びも進めやすい。,0
533,様々な利点があると思う。,0
534,期待をしたいといったような声が上がっています。,1
535,結果を述べますと、生活面では、三十人規模学級の児童の方が学級に居心地の良さや落ち着きを感じやすい傾向がうかがわれた。,0
536,学習面では、学級の人数と学力との関係には明確な相関は見られなかった。,0
537,三十人規模学級から四十人規模学級に急激に変化した小学校三年生においては、私語が多く落ち着かない状況も見られたということでした。,1
538,中学校では一年生において三十五人学級を実施しております。,2
539,今回、名古屋市としては、既に小一、小二で国の上限を下回る学級定員で行っていることがあり、三年生からの学級定員四十人との差を少しでも少なくするため、令和三年度は一年前倒しで三年生において三十五人学級を実施することとしました。,1
540,国の実施年より一年ずつ早めて進めていく考えです。,1
541,それがまずやらなくてはいけない当面の課題です。,1
542,既に採用は終わってしまっているので、増えた学級を担任する教員は常勤講師となります。,1
543,国からの加配を目いっぱい使うのではなく、市独自で約五十人を負担をします。,1
544,市単費で人件費約四億一千万円費やします。,1
